"Book_ID","Title","Author","Writing_tags","Writing_notes_present","Writing_notes_missing","Reading_tags","Reading_notes_present","Reading_notes_missing","Work_queue","Blurb_status","PRIDE","Inquiry","Teaching_ideas","Notes"
"f368a76b-fa84-4335-86c8-76dc0251d1eb","The Book of Chance","Whiting, Sue","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"f6a19d68-74e9-486d-80f5-42c1e31ae93d","The Wobbly Bike","McCallum, Darren","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"f70f01c5-f9fa-4e73-a0bf-a753eeecbbeb","The Stolen Prince of Cloudburst","Moriarty, Jaclyn","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"f7d7c6cc-ff5f-4ff5-8986-8bcacf586d51","Wilfrid Gordon McDonald Partridge","Fox, Mem","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"f7dbc225-aeae-4fab-96c7-668f54003837","Harry Potter and the Philosopher's Stone","Rowling, J.K.","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"f82549c2-6643-421c-8333-ad165f0725f6","Sheila Rae, the Brave","Henkes, Kevin","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"f8d61f97-5b44-4533-a210-4f4a36cce909","Boy Overboard","Gleitzman, Morris","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"f99dc69c-4681-4420-84da-61e40903c8e9","Possum Magic","Fox, Mem","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"f9b5c7fe-b36b-42e9-88cb-aa9f8f844247","Tasmanian Devil","Saxby, Claire","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"fce80359-020a-4135-ab24-4633acc00647","Don't Let the Pigeon Drive the Bus!","Willems, Mo","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"fdc79e1f-21ce-4540-9ab8-d186425b36c9","The Arrival","Tan, Shaun","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"ff1a6c7b-073a-4bfe-bbbc-7080737f9452","The Alphabet Tree","Lionni, Leo","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"ff1e6f9d-d9e0-4839-bbf6-15e1c8ef6b37","Every Child a Song","Davies, Nicola","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
